Updated;Confirmed;ConfirmedChange;Deaths;DeathsChange;Recovered;RecoveredChange;Latitude;Longitude;ISO2;ISO3;Country_Region;AdminRegion1;AdminRegion2
31-5-2020;46442;185;5956;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-6-2020;46545;103;5962;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-6-2020;46647;102;5967;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
3-6-2020;46733;86;5977;10;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-6-2020;46942;209;5990;13;;;52.34226;5.52816;NL;NLD;Netherlands;;
5-6-2020;47152;210;6005;15;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-6-2020;47335;183;6011;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-6-2020;47574;239;6013;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-6-2020;47739;165;6016;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-6-2020;47903;164;6031;15;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-6-2020;48087;184;6042;11;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-6-2020;48251;164;6044;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-6-2020;48461;210;6053;9;;;52.34226;5.52816;NL;NLD;Netherlands;;
13-6-2020;48640;179;6057;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
14-6-2020;48783;143;6059;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
15-6-2020;48948;165;6065;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
16-6-2020;49087;139;6070;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
17-6-2020;49204;117;6074;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
18-6-2020;49319;115;6078;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
19-6-2020;49426;107;6081;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
20-6-2020;49502;76;6089;8;;;52.34226;5.52816;NL;NLD;Netherlands;;
21-6-2020;49593;91;6090;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
22-6-2020;49658;65;6090;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
23-6-2020;49722;64;6095;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
24-6-2020;49804;82;6097;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
25-6-2020;49914;110;6100;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
26-6-2020;50005;91;6103;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
27-6-2020;50074;69;6105;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
28-6-2020;50147;73;6105;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
29-6-2020;50223;76;6107;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
30-6-2020;50273;50;6113;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-7-2020;50333;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-7-2020;50393;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
3-7-2020;50453;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-7-2020;50513;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
5-7-2020;50573;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-7-2020;50633;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-7-2020;50694;61;6132;19;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-7-2020;50746;52;6135;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-7-2020;50749;3;6137;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-7-2020;50840;91;6141;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-7-2020;50996;156;6146;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-7-2020;51152;156;6151;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
13-7-2020;51308;156;6156;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
14-7-2020;51362;54;6135;-21;;;52.34226;5.52816;NL;NLD;Netherlands;;
15-7-2020;51146;-216;6135;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
16-7-2020;51146;0;6135;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
17-7-2020;51146;0;6135;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
18-7-2020;51581;435;6136;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
19-7-2020;51581;0;6136;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
20-7-2020;51910;329;6136;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
21-7-2020;52073;163;6136;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
22-7-2020;52242;169;6139;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
23-7-2020;52404;162;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
24-7-2020;52595;191;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
25-7-2020;52732;137;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
26-7-2020;52946;214;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
27-7-2020;53151;205;6141;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
28-7-2020;53374;223;6145;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
29-7-2020;53621;247;6147;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
30-7-2020;53963;342;6147;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
31-7-2020;54301;338;6147;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
1-8-2020;54732;431;6148;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
2-8-2020;55098;366;6149;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
3-8-2020;55470;372;6149;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-8-2020;55955;485;6150;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
5-8-2020;56381;426;6153;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-4-2020;78;;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
10-4-2020;112;34;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
12-4-2020;147;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
14-4-2020;182;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
16-4-2020;217;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
18-4-2020;252;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
20-4-2020;287;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
22-4-2020;322;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
24-4-2020;357;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
26-4-2020;392;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
28-4-2020;427;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
29-4-2020;462;35;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
30-4-2020;463;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
1-5-2020;464;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
2-5-2020;465;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
3-5-2020;467;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
4-5-2020;469;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
5-5-2020;471;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
6-5-2020;473;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
7-5-2020;475;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
8-5-2020;477;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
9-5-2020;479;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
10-5-2020;481;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
11-5-2020;483;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
12-5-2020;485;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
13-5-2020;487;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
14-5-2020;489;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
15-5-2020;491;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
16-5-2020;493;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
17-5-2020;495;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
18-5-2020;497;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
19-5-2020;499;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
20-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
21-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
22-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
23-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
24-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
25-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
26-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
27-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
28-5-2020;499;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
29-5-2020;500;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
30-5-2020;501;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
31-5-2020;502;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
1-6-2020;503;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
2-6-2020;504;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
3-6-2020;505;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
4-6-2020;506;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
5-6-2020;507;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
6-6-2020;508;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
7-6-2020;509;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
8-6-2020;510;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
9-6-2020;511;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
10-6-2020;512;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
11-6-2020;513;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
12-6-2020;514;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
13-6-2020;515;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
14-6-2020;516;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
15-6-2020;517;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
16-6-2020;518;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
17-6-2020;519;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
18-6-2020;520;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
19-6-2020;521;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
20-6-2020;522;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
21-6-2020;523;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
22-6-2020;524;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
23-6-2020;525;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
24-6-2020;526;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
25-6-2020;527;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
26-6-2020;528;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
27-6-2020;529;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
28-6-2020;530;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
29-6-2020;531;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
30-6-2020;532;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
1-7-2020;533;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
2-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
3-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
4-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
5-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
6-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
7-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
8-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
9-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
10-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
11-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
12-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
13-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
14-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
15-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
16-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
17-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
18-7-2020;533;0;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
19-7-2020;534;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
20-7-2020;535;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
21-7-2020;536;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
22-7-2020;537;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
23-7-2020;538;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
24-7-2020;539;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
25-7-2020;540;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
26-7-2020;541;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
27-7-2020;542;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
28-7-2020;543;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
29-7-2020;544;1;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
30-7-2020;546;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
31-7-2020;548;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
1-8-2020;550;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
2-8-2020;552;2;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
3-8-2020;555;3;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
4-8-2020;558;3;;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
5-8-2020;561;3;41;;;;52.86249;6.61847;NL;NLD;Netherlands;Drenthe;
8-4-2020;105;;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
10-4-2020;159;54;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
12-4-2020;213;54;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
14-4-2020;267;54;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
16-4-2020;321;54;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
18-4-2020;376;55;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
20-4-2020;431;55;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
22-4-2020;486;55;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
24-4-2020;541;55;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
26-4-2020;596;55;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
28-4-2020;651;55;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
29-4-2020;706;55;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
30-4-2020;714;8;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
1-5-2020;722;8;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
2-5-2020;730;8;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
3-5-2020;738;8;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
4-5-2020;747;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
5-5-2020;756;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
6-5-2020;765;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
7-5-2020;774;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
8-5-2020;783;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
9-5-2020;792;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
10-5-2020;801;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
11-5-2020;810;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
12-5-2020;819;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
13-5-2020;828;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
14-5-2020;837;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
15-5-2020;846;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
16-5-2020;855;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
17-5-2020;864;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
18-5-2020;873;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
19-5-2020;882;9;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
20-5-2020;884;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
21-5-2020;886;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
22-5-2020;888;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
23-5-2020;890;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
24-5-2020;892;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
25-5-2020;894;2;;;;;52.55039;5.51517;NL;NLD;Netherlands;Flevoland;
